点赞再看,#genre#
河北|承德新闻综合,https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
河北|承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
河北|承德公共生活,https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
河北|鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
河北|鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
河北|鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
河北|鹿泉二套,https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8
河北|涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
河北|阜城综合频道,http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
河北|阜城经济频道,http://hbfc.chinashadt.com:2036/live/5.stream/playlist.m3u8
河北|枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
河北|昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
河北|昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
河北|迁安新闻综合,https://jwplay.hebyun.com.cn/live/jiuyunqianan/1500k/tzwj_video.m3u8
河北|迁西综合频道,https://jwliveqxzb.hebyun.com.cn/qxzhpd/qxzhpd.m3u8
河北|迁西综合频道,https://jwcdnqx.hebyun.com.cn/live/qxzhpd/1500k/tzwj_video.m3u8
河北|迁西农业频道,https://jwliveqxzb.hebyun.com.cn/qxny/qxny.m3u8
河北|迁西农业频道,https://jwcdnqx.hebyun.com.cn/live/qxny/1500k/tzwj_video.m3u8
河北|霸州新闻频道,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
河北|霸州文化频道,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
河北|霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
河北|霸州少儿频道,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
河北|清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北|清河新闻综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
河北|清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北|清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
河北|沧县综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
河北|沧县二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
河北|青县新闻,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
河北|青县新闻,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
河北|任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北|任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
河北|定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
河北|定州新闻综合,https://jwcdnqx.hebyun.com.cn/live/xxzhpd/1500k/tzwj_video.m3u8
河北|定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
河北|定州生活频道,https://jwcdnqx.hebyun.com.cn/live/shpd/1500k/tzwj_video.m3u8
河北|涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
河北|涞水新闻频道,https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
河北|清苑新闻频道,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
河北|清苑生活频道,https://jwcdnqx.hebyun.com.cn/live/qyshpd/1500k/tzwj_video.m3u8
河北|望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
河北|望都综合频道,https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
河北|平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
河北|平泉综合频道,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
河北|平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北|平泉影视频道,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
河北|双滦新闻频道,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
河北|双滦影视频道,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
河北|兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8



江苏|南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
江苏|南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
江苏|南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8

江苏|南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
江苏|无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
江苏|无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
江苏|无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
江苏|无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
江苏|无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
江苏|扬州新闻综合,http://cm-wshls.homecdn.com/live/8bb.m3u8
江苏|扬州城市频道,http://cm-wshls.homecdn.com/live/8bd.m3u8
江苏|扬州生活频道,http://cm-wshls.homecdn.com/live/8bf.m3u8
江苏|镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
江苏|镇江民生频道,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
江苏|连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏|连云港公共频道,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏|扬州-1,http://cm-wshls.homecdn.com/live/8bb.m3u8?wsSession=79513967f36b97291b6ac172-171280250661852&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
江苏|扬州-2,http://cm-wshls.homecdn.com/live/8bd.m3u8?wsSession=71483682f8c082ffbcb3f35c-171280252396805&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
江苏|扬州-3,http://cm-wshls.homecdn.com/live/8bf.m3u8?wsSession=79513967f36b97291b6ac172-171280256099580&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
江苏|镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
江苏|镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
江苏|南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
江苏|南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
江苏|南京新闻,http://live.nbs.cn/channels/njtv/xwzh/nbs06.m3u8
江苏|无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
江苏|无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=968c13b81704871272
江苏|无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
江苏|无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
江苏|无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
江苏|无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
江苏|泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
江苏|连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏|连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏|镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
江苏|镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
江苏|常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
江苏|常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
江苏|淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
江苏|淮安无线,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
江苏|海门经济生活,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAIs1YJWHAKAX&secondToken=secondToken%3A0T5mP-ljzoiHFflfbDWnYUWhycY&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjjzh&v3=1
江苏|海门教育,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAHySruaQAKAX&secondToken=secondToken%3Awziq3nhj5_ooRP0VogoHwI82vFo&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjyrw&v3=1
江苏|睢宁综合,http://3739115311.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=TwMAAPjPskOkJ6kX&secondToken=secondToken%3AjegfwzYXwUE9HzG7kRfhCd81WMU&streamid=suining-tv%3Asuining-tv%2Fsuiningzh&v3=1&zjiangsd=
江苏|睢宁生活教育,http://3739115343.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=yGsAAC1Webu1J6kX&secondToken=secondToken%3Amjk0jn9TQkTVaw0MnaOkN2uGNkk&streamid=suining-tv%3Asuining-tv%2Fsuiningsh&v3=1&zjiangsd=
江苏|睢宁三农,http://3739115337.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=nwEAAJApyIx-AKAX&secondToken=secondToken%3AfyPrvACXUQ_VSZUu3Rxm-2py1fo&streamid=suining-tv%3Asuining-tv%2Fsuiningsn&v3=1
云南|云南卫视,http://ynxsj.7766.org:9901/tsfile/live/0119_1.m3u8
云南|云南都市,http://ynxsj.7766.org:9901/tsfile/live/1000_1.m3u8
云南|云南生活,http://ynxsj.7766.org:9901/tsfile/live/1001_1.m3u8
云南|云南娱乐,http://ynxsj.7766.org:9901/tsfile/live/1002_1.m3u8
云南|云南影视,http://ynxsj.7766.org:9901/tsfile/live/1003_1.m3u8
云南|云南康旅,http://ynxsj.7766.org:9901/tsfile/live/1004_1.m3u8
云南|云南少儿,http://ynxsj.7766.org:9901/tsfile/live/1006_1.m3u8
云南|昆明影视,http://ynxsj.7766.org:9901/tsfile/live/1016_1.m3u8
云南|昆明新闻,http://ynxsj.7766.org:9901/tsfile/live/1019_1.m3u8
云南|昆明科教,http://ynxsj.7766.org:9901/tsfile/live/1010_1.m3u8
云南|昆明教育,http://ynxsj.7766.org:9901/tsfile/live/1012_1.m3u8
内蒙古|内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古|内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古|内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古|内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古|内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古|内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古|内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
浙江|浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江|浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江|浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江|浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江|浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江|浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江|中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江|浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江|数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江|武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
浙江|平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
浙江|平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
浙江|萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
浙江|萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
浙江|余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
浙江|余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
浙江|余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
浙江|余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
浙江|嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
浙江|诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
浙江|上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
浙江|上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
浙江|上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
浙江|兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
浙江|缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
浙江|开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
浙江|开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
浙江|兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
浙江|龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
浙江|龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
浙江|龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
浙江|宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
浙江|宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
浙江|平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
浙江|平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
浙江|普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
浙江|庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
浙江|衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
浙江|上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
浙江|上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
浙江|上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
浙江|绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江|绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江|绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
浙江|嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
浙江|松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
浙江|遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
浙江|田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江|文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
浙江|文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
浙江|萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
浙江|萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
浙江|永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
浙江|余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
浙江|余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
浙江|云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
浙江|舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
江西新闻,http://gat.bkpcp.top/jxdf.php?id=jxxw
江西都市,http://gat.bkpcp.top/jxdf.php?id=jxds
江西经济生活,http://gat.bkpcp.top/jxdf.php?id=jxjs
江西影视旅游,http://gat.bkpcp.top/jxdf.php?id=jxys
江西公共农业,http://gat.bkpcp.top/jxdf.php?id=jxgg
江西少儿,http://gat.bkpcp.top/jxdf.php?id=jxse
江西移动电视,http://gat.bkpcp.top/jxdf.php?id=jxyd
江西新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxxw
江西都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxds
江西经济生活,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxjjsh
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly
江西公共农业,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxggny
江西少儿,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxse
贵州卫视,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH01_lo.m3u8
贵州公共,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH02_lo.m3u8
贵州影视,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH03_lo.m3u8
贵州生活,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH04_lo.m3u8
贵州法制,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH05_lo.m3u8
贵州科教,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH06_lo.m3u8
贵州经济,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH09_lo.m3u8
贵州移动电视,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CH13_lo.m3u8
贵州家有购物,http://203.205.220.174/9bwaz8y2.gzstv.com/live/CHJY_lo.m3u8

江西卫视,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西经济生活,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西影视旅游,http://203.205.220.174/yun-live.jxtvcn.com.cn/jxtv-jxtv/tv_jxtv4.m3u8
江西公共农业,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西少儿,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西新闻,http://203.205.220.1743/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西移动,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
风尚购物,http://203.205.220.1743/yun-live.jxtvcn.com.cn/live-jxtv/tv_fsgw.m3u8
江西陶瓷,http://203.205.220.174/yun-live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
BRTV文艺,http://gat.bkpcp.top/bjdf.php?id=bjwy
BRTV纪实科教,http://gat.bkpcp.top/bjdf.php?id=bjjs
BRTV影视,http://gat.bkpcp.top/bjdf.php?id=bjys
BRTV财经,http://gat.bkpcp.top/bjdf.php?id=bjcj
BRTV体育休闲,http://gat.bkpcp.top/bjdf.php?id=bjty
BRTV生活,http://gat.bkpcp.top/bjdf.php?id=bjsh
BRTV新闻,http://gat.bkpcp.top/bjdf.php?id=bjxw
卡酷少儿,http://gat.bkpcp.top/bjdf.php?id=bjkk
广州综合,http://58.144.154.93/tencentplay.gztv.com/live/zonghes.m3u8
广州新闻,http://58.144.154.93/tencentplay.gztv.com/live/xinwen.m3u8
广州影视,http://58.144.154.93/tencentplay.gztv.com/live/yingshi.m3u8
广州法治,http://58.144.154.93/tencentplay.gztv.com/live/fazhi.m3u8
广州南国都市,http://58.144.154.93/tencentplay.gztv.com/live/nanguodushi.m3u8
广州竞赛,http://58.144.154.93/tencentplay.gztv.com/live/jingsai.m3u8

佛山综合,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
佛山公共,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu20220818165035f3Ym.m3u8
佛山影视,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山南海,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山顺德,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山高明,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山三水,http://58.144.154.93/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8

福建|武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
福建|漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
福建|宁化综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
福建|漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud

  
IPV6,#genre#
防失联,http://gat.bkpcp.top/2.mp4
Q群:979573085,
CCTV-1综合,http://gat.bkpcp.top/gsyd.php?id=9900000001
CCTV-1综合,http://gat.bkpcp.top/gsyd.php?id=9900000501
CCTV-2财经,http://gat.bkpcp.top/gsyd.php?id=9900000502
CCTV-3综艺,http://gat.bkpcp.top/gsyd.php?id=9900000003
CCTV-4中文国际,http://gat.bkpcp.top/gsyd.php?id=9900000503
CCTV-5体育,http://gat.bkpcp.top/gsyd.php?id=9900000005
CCTV-5+体育赛事,http://gat.bkpcp.top/gsyd.php?id=9900000507
CCTV-6电影,http://gat.bkpcp.top/gsyd.php?id=9900000006
CCTV-7国防军事,http://gat.bkpcp.top/gsyd.php?id=9900000504
CCTV-8电视剧,http://gat.bkpcp.top/gsyd.php?id=9900000008
CCTV-9纪录,http://gat.bkpcp.top/gsyd.php?id=9900000505
CCTV-10科教,http://gat.bkpcp.top/gsyd.php?id=9900000506
CCTV-11戏曲,http://gat.bkpcp.top/gsyd.php?id=9900000508
CCTV-12社会与法,http://gat.bkpcp.top/gsyd.php?id=9900000509
CCTV-13新闻,http://gat.bkpcp.top/gsyd.php?id=9900000510
CCTV-14少儿,http://gat.bkpcp.top/gsyd.php?id=9900000511
CCTV-15音乐,http://gat.bkpcp.top/gsyd.php?id=9900000512
CCTV-16奥运,http://gat.bkpcp.top/gsyd.php?id=9900000016
CCTV-17农业农村,http://gat.bkpcp.top/gsyd.php?id=9900000513
CGTN新闻频道,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8#http://live.cgtn.com/1000/prog_index.m3u8
CGTN纪录频道,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8#https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN法语频道,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8#https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN俄语频道,https://russian-liveali.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8?#http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN西班牙语频道,https://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8#http://livees.cgtn.com/500e/prog_index.m3u8
CGTN阿拉伯语频道,https://arabic-liveali.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8#http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN拉丁美洲频道,http://livees.cgtn.com/1000e/prog_index.m3u8
CETV-1,http://gat.bkpcp.top/gsyd.php?id=9900000046
CETV-2,http://gat.bkpcp.top/gsyd.php?id=9900000071
CETV-4,http://gat.bkpcp.top/gsyd.php?id=9900000072
CCTV高尔夫网球,http://gat.bkpcp.top/gsyd.php?id=9900000094
CGTN纪录,http://gat.bkpcp.top/gsyd.php?id=9900000062
CGTN,http://gat.bkpcp.top/gsyd.php?id=9900000063
CGTN俄罗斯语,http://gat.bkpcp.top/gsyd.php?id=9900000085
CGTN阿拉伯语,http://gat.bkpcp.top/gsyd.php?id=9900000086
CGTN法语,http://gat.bkpcp.top/gsyd.php?id=9900000087
CGTN西班牙语,http://gat.bkpcp.top/gsyd.php?id=9900000088
北京卫视,http://gat.bkpcp.top/gsyd.php?id=9900000516
湖南卫视,http://gat.bkpcp.top/gsyd.php?id=9900000523
甘肃卫视,http://gat.bkpcp.top/gsyd.php?id=9900000023
四川卫视,http://gat.bkpcp.top/gsyd.php?id=9900000025
河南卫视,http://gat.bkpcp.top/gsyd.php?id=9900000027
吉林卫视,http://gat.bkpcp.top/gsyd.php?id=9900000030
